г. Санкт-Петербург, пр-кт. Товарищеский, д. 26, к. 1, лит. А	Не заполнено
г. Санкт-Петербург, пр-кт. Товарищеский, д. 26, к. 2	1971
г. Санкт-Петербург, ул. Чудновского, д. 2/11	1980
г. Санкт-Петербург, ул. Чудновского, д. 6, к. 3	1985
г. Санкт-Петербург, ул. Шотмана, д. 5, к. 1	1973
г. Санкт-Петербург, ул. Шотмана, д. 6, к. 1	1969
г. Санкт-Петербург, ул. Шотмана, д. 7, к. 1	1977
г. Санкт-Петербург, ул. Шотмана, д. 8, к. 1	1969
г. Санкт-Петербург, ул. Шотмана, д. 9, к. 1	1972
г. Санкт-Петербург, ул. Шотмана, д. 10	1969
г. Санкт-Петербург, ул. Шотмана, д. 11, к. Д	1975
г. Санкт-Петербург, ул. Шотмана, д. 12, к. 1Ж	1969
г. Санкт-Петербург, ул. Шотмана, д. 14, к. 1	1969
г. Санкт-Петербург, ул. Шотмана, д. 18	1970
г. Санкт-Петербург, пр-кт. Суздальский, д. 77, к. 2, лит. А	1972
г. Санкт-Петербург, ул. Тимуровская, д. 6, к. 2, лит. А	1972
г. Санкт-Петербург, пер. Апраксин, д. 15, стр. А	1916
г. Санкт-Петербург, пер. Апраксин, д. 19-21, лит. А	1856
г. Санкт-Петербург, пер. Аптекарский, д. 3, к. А	1916
г. Санкт-Петербург, пер. Аптекарский, д. 4	1828
г. Санкт-Петербург, пер. Басков, д. 1/3, к. А	1860
г. Санкт-Петербург, пер. Басков, д. 3, к. А, Б	1823
г. Санкт-Петербург, пер. Басков, д. 5, к. А	1916
г. Санкт-Петербург, пер. Басков, д. 10, лит. А, Б	1840
г. Санкт-Петербург, пер. Басков, д. 12, к. А	1899
г. Санкт-Петербург, пер. Басков, д. 13,15, стр. А	1912
г. Санкт-Петербург, пер. Басков, д. 17, лит. А,Б	1884
г. Санкт-Петербург, пер. Басков, д. 18, к. А	1899
г. Санкт-Петербург, пер. Басков, д. 19, к. А	1916
г. Санкт-Петербург, пер. Басков, д. 20, к. А	1860
г. Санкт-Петербург, пер. Басков, д. 21, к. А	1880
г. Санкт-Петербург, пер. Басков, д. 23, к. А	1856
г. Санкт-Петербург, пер. Басков, д. 25, к. А	1880
г. Санкт-Петербург, пер. Басков, д. 27, к. А	1897
г. Санкт-Петербург, пер. Басков, д. 29	1842
г. Санкт-Петербург, ул. Белинского, д. 5, стр. А	1850
г. Санкт-Петербург, ул. Белинского, д. 6, стр. А	1777
г. Санкт-Петербург, ул. Белинского, д. 7, стр. А	1849
г. Санкт-Петербург, ул. Белинского, д. 11, к. Литера А	1912
г. Санкт-Петербург, ул. Большая Конюшенная, д. 1, к. А	1849
г. Санкт-Петербург, ул. Большая Конюшенная, д. 2, к. А	1792
г. Санкт-Петербург, ул. Большая Конюшенная, д. 4,6,8, стр. А	1916
г. Санкт-Петербург, ул. Большая Конюшенная, д. 4,6,8, стр. Б	1916
г. Санкт-Петербург, ул. Большая Конюшенная, д. 5, к. А	1845
г. Санкт-Петербург, ул. Большая Конюшенная, д. 7, к. А	1823
г. Санкт-Петербург, ул. Большая Конюшенная, д. 11/20, к. Б	1806
г. Санкт-Петербург, ул. Большая Конюшенная, д. 11/20, стр. А	1806
г. Санкт-Петербург, ул. Большая Конюшенная, д. 13, к. А	1852
г. Санкт-Петербург, ул. Большая Конюшенная, д. 19/8, к. А	1904
г. Санкт-Петербург, ул. Большая Морская, д. 6, стр. А	1916
г. Санкт-Петербург, ул. Большая Морская, д. 7, стр. А	1916
г. Санкт-Петербург, ул. Большая Морская, д. 10, стр. А	1874
г. Санкт-Петербург, ул. Большая Морская, д. 10, стр. Б	1874
г. Санкт-Петербург, ул. Восстания, д. 10/51, стр. А	1898
г. Санкт-Петербург, ул. Восстания, д. 16, стр. А	1890
г. Санкт-Петербург, ул. Восстания, д. 20/16, стр. А	1897
г. Санкт-Петербург, ул. Восстания, д. 22, стр. А	1874
г. Санкт-Петербург, ул. Восстания, д. 24/27, стр. А	1859
г. Санкт-Петербург, ул. Восстания, д. 30/7, стр. А	1881
г. Санкт-Петербург, ул. Восстания, д. 40, стр. А	1860
г. Санкт-Петербург, ул. Восстания, д. 42, стр. А	1915
г. Санкт-Петербург, ул. Гагаринская, д. 3, лит. Б,Д	1917
г. Санкт-Петербург, ул. Гагаринская, д. 5, к. А	1900
г. Санкт-Петербург, ул. Гагаринская, д. 11, к. А	1798
г. Санкт-Петербург, ул. Гагаринская, д. 12, лит. А,Б,Э	1830
г. Санкт-Петербург, ул. Гагаринская, д. 13, к. А	1830
г. Санкт-Петербург, ул. Гагаринская, д. 14, к. А	1880
г. Санкт-Петербург, ул. Гагаринская, д. 15, лит. А,Б	1845
г. Санкт-Петербург, ул. Гагаринская, д. 16, к. А	1840
г. Санкт-Петербург, ул. Гагаринская, д. 17, к. А	1850
г. Санкт-Петербург, ул. Гагаринская, д. 19, к. А	1831
г. Санкт-Петербург, ул. Гагаринская, д. 20, лит. А,Б	1860
г. Санкт-Петербург, ул. Гагаринская, д. 22, к. А	1903
г. Санкт-Петербург, ул. Гагаринская, д. 23, к. В	1916
г. Санкт-Петербург, ул. Гагаринская, д. 24, к. А	1756
г. Санкт-Петербург, ул. Гагаринская, д. 25, к. А	1875
г. Санкт-Петербург, ул. Гагаринская, д. 26, к. А	1870
г. Санкт-Петербург, ул. Гагаринская, д. 30, к. А	1828
г. Санкт-Петербург, ул. Гагаринская, д. 32, к. А	1841
г. Санкт-Петербург, ул. Гагаринская, д. 34, к. А	1802
г. Санкт-Петербург, ул. Гангутская, д. 10, к. А	1910
г. Санкт-Петербург, ул. Гангутская, д. 16, к. А	1910
г. Санкт-Петербург, ул. Гороховая, д. 50, стр. А,Б,В	1916
г. Санкт-Петербург, пер. Гродненский, д. 6, стр. А	1893
г. Санкт-Петербург, ул. Жуковского, д. 4, стр. А	1932
г. Санкт-Петербург, ул. Жуковского, д. 5, стр. А	1916
г. Санкт-Петербург, ул. Жуковского, д. 6, стр. А	1858
г. Санкт-Петербург, ул. Жуковского, д. 6, стр. Б	1858
г. Санкт-Петербург, ул. Жуковского, д. 7,9, стр. А	1900
г. Санкт-Петербург, ул. Жуковского, д. 8, стр. А	1837
г. Санкт-Петербург, ул. Жуковского, д. 8, стр. Б	1837
г. Санкт-Петербург, ул. Жуковского, д. 10, стр. А	1833
г. Санкт-Петербург, ул. Жуковского, д. 11, стр. А	1899
г. Санкт-Петербург, ул. Жуковского, д. 13, лит. А,Б	1850
г. Санкт-Петербург, ул. Жуковского, д. 15, стр. А	1846
г. Санкт-Петербург, ул. Жуковского, д. 17, стр. А	1846
г. Санкт-Петербург, ул. Жуковского, д. 18, к. А, Б	1879
г. Санкт-Петербург, ул. Жуковского, д. 18, стр. А	1850
г. Санкт-Петербург, ул. Жуковского, д. 18, стр. Б	1879
г. Санкт-Петербург, ул. Жуковского, д. 20, стр. А	1840
г. Санкт-Петербург, ул. Жуковского, д. 21, стр. Б	1899
г. Санкт-Петербург, ул. Жуковского, д. 22, к. А	1852
г. Санкт-Петербург, ул. Жуковского, д. 24, стр. А	1845
г. Санкт-Петербург, ул. Жуковского, д. 26, лит. А,Б,В,Г	1879
г. Санкт-Петербург, ул. Жуковского, д. 26, стр. А	1864
г. Санкт-Петербург, ул. Жуковского, д. 26, стр. Б	1879
г. Санкт-Петербург, ул. Жуковского, д. 26, стр. В	1864
г. Санкт-Петербург, ул. Жуковского, д. 26, стр. Г	1878
г. Санкт-Петербург, ул. Жуковского, д. 29, стр. А	1904
г. Санкт-Петербург, ул. Жуковского, д. 31, стр. А	1908
г. Санкт-Петербург, ул. Жуковского, д. 33, стр. А	1843
г. Санкт-Петербург, ул. Жуковского, д. 35, стр. А	1831
г. Санкт-Петербург, ул. Жуковского, д. 37, стр. А	1846
г. Санкт-Петербург, ул. Жуковского, д. 39, стр. А	1865
г. Санкт-Петербург, ул. Жуковского, д. 41, стр. А	1859
г. Санкт-Петербург, ул. Жуковского, д. 43, стр. А	1905
г. Санкт-Петербург, ул. Жуковского, д. 45, стр. А	1880
г. Санкт-Петербург, ул. Жуковского, д. 49, стр. А	1875
г. Санкт-Петербург, ул. Жуковского, д. 49, стр. Б	1870
г. Санкт-Петербург, ул. Захарьевская, д. 3, стр. А	1916
г. Санкт-Петербург, ул. Захарьевская, д. 7, стр. А	1916
г. Санкт-Петербург, ул. Захарьевская, д. 11, стр. А	1842
г. Санкт-Петербург, ул. Захарьевская, д. 12, стр. А	1846
г. Санкт-Петербург, ул. Захарьевская, д. 13, стр. А	1872
г. Санкт-Петербург, ул. Захарьевская, д. 15, стр. А	1813
г. Санкт-Петербург, ул. Захарьевская, д. 17, стр. А	1828
г. Санкт-Петербург, ул. Захарьевская, д. 17, стр. Б	1798
г. Санкт-Петербург, ул. Захарьевская, д. 21, стр. А	1898
г. Санкт-Петербург, ул. Захарьевская, д. 23, стр. А	1832
г. Санкт-Петербург, ул. Захарьевская, д. 23, стр. Б	1910
г. Санкт-Петербург, ул. Итальянская, д. 6/4, стр. А	1831
г. Санкт-Петербург, ул. Итальянская, д. 11, стр. А	1846
г. Санкт-Петербург, ул. Итальянская, д. 12, стр. Ж	1916
г. Санкт-Петербург, ул. Итальянская, д. 29, стр. А	1825
г. Санкт-Петербург, ул. Итальянская, д. 31, стр. А	1798
г. Санкт-Петербург, ул. Итальянская, д. 33, стр. А	1916
г. Санкт-Петербург, ул. Итальянская, д. 37/18, стр. А	1870
г. Санкт-Петербург, наб. Канала Грибоедова, д. 2, стр. Б	1901
г. Санкт-Петербург, наб. Канала Грибоедова, д. 8/1, стр. А	1828
г. Санкт-Петербург, наб. Канала Грибоедова, д. 14, стр. А	1824
г. Санкт-Петербург, наб. Канала Грибоедова, д. 15, стр. А	1798
г. Санкт-Петербург, наб. Канала Грибоедова, д. 17, стр. А	1825
г. Санкт-Петербург, наб. Канала Грибоедова, д. 33, стр. А	1898
г. Санкт-Петербург, ул. Караванная, д. 3/35, стр. А	1777
г. Санкт-Петербург, ул. Караванная, д. 5, стр. А	1798
г. Санкт-Петербург, ул. Караванная, д. 6, стр. А	1798
г. Санкт-Петербург, ул. Караванная, д. 7, стр. А	1798
г. Санкт-Петербург, ул. Караванная, д. 8, стр. А	1916
г. Санкт-Петербург, ул. Караванная, д. 11/64, стр. А	1777
г. Санкт-Петербург, ул. Караванная, д. 24,26, стр. А	1800
г. Санкт-Петербург, ул. Кирочная, д. 3, стр. А	1877
г. Санкт-Петербург, ул. Кирочная, д. 4, стр. Б	1836
г. Санкт-Петербург, ул. Кирочная, д. 5, стр. А	1916
г. Санкт-Петербург, ул. Кирочная, д. 6, стр. А	1908
г. Санкт-Петербург, ул. Кирочная, д. 7, стр. А	1861
г. Санкт-Петербург, ул. Кирочная, д. 8, стр. А	1903
г. Санкт-Петербург, ул. Кирочная, д. 8, стр. Б	1867
г. Санкт-Петербург, ул. Кирочная, д. 8, стр. И	1836
г. Санкт-Петербург, ул. Кирочная, д. 11, стр. А	1917
г. Санкт-Петербург, ул. Кирочная, д. 12, стр. А	1894
г. Санкт-Петербург, ул. Кирочная, д. 13, стр. А	1882
г. Санкт-Петербург, ул. Кирочная, д. 14, стр. А	1836
г. Санкт-Петербург, ул. Кирочная, д. 17, стр. А	1908
г. Санкт-Петербург, ул. Кирочная, д. 17, стр. Б	1909
г. Санкт-Петербург, ул. Кирочная, д. 18, стр. А	1904
г. Санкт-Петербург, ул. Кирочная, д. 18, стр. Б	1904
г. Санкт-Петербург, ул. Кирочная, д. 19, стр. А	1914
г. Санкт-Петербург, ул. Кирочная, д. 20, стр. А	1935
г. Санкт-Петербург, ул. Кирочная, д. 22, стр. А	1910
г. Санкт-Петербург, ул. Кирочная, д. 24, стр. А	1904
г. Санкт-Петербург, пер. Ковенский, д. 2, стр. А	1852
г. Санкт-Петербург, пер. Ковенский, д. 9, стр. А	1887
г. Санкт-Петербург, пер. Ковенский, д. 9, стр. Б	1875
г. Санкт-Петербург, пер. Ковенский, д. 9, стр. В	1875
г. Санкт-Петербург, пер. Ковенский, д. 11, стр. А	1867
г. Санкт-Петербург, пер. Ковенский, д. 11, стр. Б	1867
г. Санкт-Петербург, пер. Ковенский, д. 13, стр. А	1916
г. Санкт-Петербург, пер. Ковенский, д. 13, стр. Б	1880
г. Санкт-Петербург, пер. Ковенский, д. 14, стр. А	1900
г. Санкт-Петербург, пер. Конюшенный, д. 1/6, стр. А	1845
г. Санкт-Петербург, ул. Короленко, д. 10/3, стр. А	1879
г. Санкт-Петербург, пер. Крылова, д. 7, стр. А	Не заполнено
г. Санкт-Петербург, наб. Кутузова, д. 16, стр. А	Не заполнено
г. Санкт-Петербург, наб. Кутузова, д. 18, стр. А	1832
г. Санкт-Петербург, наб. Кутузова, д. 26, стр. А	1916
г. Санкт-Петербург, наб. Кутузова, д. 28, стр. А	1916
г. Санкт-Петербург, наб. Кутузова, д. 30, стр. А	1825
г. Санкт-Петербург, наб. Кутузова, д. 30, стр. Б	1916
г. Санкт-Петербург, наб. Кутузова, д. 32, стр. А	1828
г. Санкт-Петербург, пр-кт. Литейный, д. 7, стр. А	1756
г. Санкт-Петербург, пр-кт. Литейный, д. 9, стр. А	1828
г. Санкт-Петербург, пр-кт. Литейный, д. 10, стр. А	1828
г. Санкт-Петербург, пр-кт. Литейный, д. 11, стр. А	1873
г. Санкт-Петербург, пр-кт. Литейный, д. 13, стр. А	1834
г. Санкт-Петербург, пр-кт. Литейный, д. 13, стр. Б	1834
г. Санкт-Петербург, пр-кт. Литейный, д. 15, стр. А	1864
г. Санкт-Петербург, пр-кт. Литейный, д. 16, стр. А	1911
г. Санкт-Петербург, пр-кт. Литейный, д. 17,19, стр. А	1846
г. Санкт-Петербург, пр-кт. Литейный, д. 18/2, стр. А	1865
г. Санкт-Петербург, пр-кт. Литейный, д. 24, стр. А	1860
г. Санкт-Петербург, пр-кт. Литейный, д. 25, стр. А	1870
г. Санкт-Петербург, пр-кт. Литейный, д. 25, стр. Б	1870
г. Санкт-Петербург, пр-кт. Литейный, д. 27, стр. А	1852
г. Санкт-Петербург, пр-кт. Литейный, д. 27, стр. Б	1833
г. Санкт-Петербург, пр-кт. Литейный, д. 28, стр. А	1838
г. Санкт-Петербург, пр-кт. Литейный, д. 28, стр. В	1877
г. Санкт-Петербург, пр-кт. Литейный, д. 29, стр. А	1870
г. Санкт-Петербург, пр-кт. Литейный, д. 30, стр. А	1896
г. Санкт-Петербург, пр-кт. Литейный, д. 30, стр. Б	1896
г. Санкт-Петербург, пр-кт. Литейный, д. 31, к. А	1877
г. Санкт-Петербург, пр-кт. Литейный, д. 31, стр. В	1877
г. Санкт-Петербург, пр-кт. Литейный, д. 32, стр. А	1848
г. Санкт-Петербург, пр-кт. Литейный, д. 33, стр. А	1856
г. Санкт-Петербург, пр-кт. Литейный, д. 34, стр. Б	1840
г. Санкт-Петербург, пр-кт. Литейный, д. 34, стр. В	1840
г. Санкт-Петербург, пр-кт. Литейный, д. 35, стр. А	1875
г. Санкт-Петербург, пр-кт. Литейный, д. 36, стр. А	1875
г. Санкт-Петербург, пр-кт. Литейный, д. 40, стр. А	1841
г. Санкт-Петербург, пр-кт. Литейный, д. 41, стр. А	1888
г. Санкт-Петербург, пр-кт. Литейный, д. 43, стр. А	1852
г. Санкт-Петербург, пр-кт. Литейный, д. 45/8, стр. А	1777
г. Санкт-Петербург, пр-кт. Литейный, д. 49, стр. А	1798
г. Санкт-Петербург, пр-кт. Литейный, д. 51, стр. А	1857
г. Санкт-Петербург, пр-кт. Литейный, д. 52, стр. А	1822
г. Санкт-Петербург, пр-кт. Литейный, д. 54, стр. А	1866
г. Санкт-Петербург, пр-кт. Литейный, д. 58, стр. А	1823
г. Санкт-Петербург, пр-кт. Литейный, д. 59, стр. А	1880
г. Санкт-Петербург, пр-кт. Литейный, д. 60, стр. А	1901
г. Санкт-Петербург, пр-кт. Литейный, д. 64/78, стр. А	1874
г. Санкт-Петербург, ул. Малая Конюшенная, д. 1,3, стр. В	1862
г. Санкт-Петербург, ул. Малая Морская, д. 6, лит. А	Не заполнено
г. Санкт-Петербург, ул. Малая Морская, д. 7, стр. А	Не заполнено
г. Санкт-Петербург, ул. Малая Садовая, д. 3/54, стр. А	1882
г. Санкт-Петербург, ул. Малая Садовая, д. 4, стр. А	1798
г. Санкт-Петербург, пер. Манежный, д. 1/4, стр. А	1838
г. Санкт-Петербург, пер. Манежный, д. 1/4, стр. Б	1906
г. Санкт-Петербург, пер. Манежный, д. 1/4, стр. К	1848
г. Санкт-Петербург, пер. Манежный, д. 2, стр. А	1900
г. Санкт-Петербург, пер. Манежный, д. 7, стр. А	1837
г. Санкт-Петербург, пер. Манежный, д. 8, стр. А	1899
г. Санкт-Петербург, пер. Манежный, д. 9, стр. А	1875
г. Санкт-Петербург, пер. Манежный, д. 15,17, стр. А	1908
г. Санкт-Петербург, ул. Миллионная, д. 4/1, стр. А	1731
г. Санкт-Петербург, ул. Миллионная, д. 4/1, стр. Б	1863
г. Санкт-Петербург, ул. Миллионная, д. 4/1, стр. В	1916
г. Санкт-Петербург, ул. Миллионная, д. 6, стр. А	1828
г. Санкт-Петербург, ул. Миллионная, д. 9, к. А	1802
г. Санкт-Петербург, ул. Миллионная, д. 10, стр. Б	1916
г. Санкт-Петербург, ул. Миллионная, д. 11, к. А	1790
г. Санкт-Петербург, ул. Миллионная, д. 15, к. Б	1952
г. Санкт-Петербург, ул. Миллионная, д. 16, стр. Б	1858
г. Санкт-Петербург, ул. Миллионная, д. 17, к. А	1777
г. Санкт-Петербург, ул. Миллионная, д. 18, стр. А	1826
г. Санкт-Петербург, ул. Миллионная, д. 19, стр. И	Не заполнено
г. Санкт-Петербург, ул. Миллионная, д. 21, к. А	1798
г. Санкт-Петербург, ул. Миллионная, д. 38, к. А	1916
г. Санкт-Петербург, пер. Митавский, д. 3, стр. А	1906
г. Санкт-Петербург, пер. Митавский, д. 4, стр. А	1916
г. Санкт-Петербург, пер. Митавский, д. 10, стр. А	1901
г. Санкт-Петербург, ул. Моховая, д. 4, стр. А	1866
г. Санкт-Петербург, ул. Моховая, д. 5, стр. А	1798
г. Санкт-Петербург, ул. Моховая, д. 7, стр. А	1844
г. Санкт-Петербург, ул. Моховая, д. 7, стр. Б	1844
г. Санкт-Петербург, ул. Моховая, д. 9, стр. А	1872
г. Санкт-Петербург, ул. Моховая, д. 9, стр. Б	1872
г. Санкт-Петербург, ул. Моховая, д. 10, стр. А	1854
г. Санкт-Петербург, ул. Моховая, д. 10, стр. З	1916
г. Санкт-Петербург, ул. Моховая, д. 11, стр. А	1875
г. Санкт-Петербург, ул. Моховая, д. 12, стр. А	1777
г. Санкт-Петербург, ул. Моховая, д. 13, стр. А	1861
г. Санкт-Петербург, ул. Моховая, д. 14, стр. А	1892
г. Санкт-Петербург, ул. Моховая, д. 14, стр. В	1885
г. Санкт-Петербург, ул. Моховая, д. 16, стр. А	1857
г. Санкт-Петербург, ул. Моховая, д. 16, стр. Б	1911
г. Санкт-Петербург, ул. Моховая, д. 17, стр. А	1875
г. Санкт-Петербург, ул. Моховая, д. 18, стр. А	1850
г. Санкт-Петербург, ул. Моховая, д. 18, стр. Ж	1870
г. Санкт-Петербург, ул. Моховая, д. 20, стр. А	1852
г. Санкт-Петербург, ул. Моховая, д. 20, стр. Б	1852
г. Санкт-Петербург, ул. Моховая, д. 21,23, стр. А	1899
г. Санкт-Петербург, ул. Моховая, д. 22, стр. А	1846
г. Санкт-Петербург, ул. Моховая, д. 26, стр. А	1828
г. Санкт-Петербург, ул. Моховая, д. 28, к. А	1913
г. Санкт-Петербург, ул. Моховая, д. 30, стр. А	1830
г. Санкт-Петербург, ул. Моховая, д. 30, стр. Б	1829
г. Санкт-Петербург, ул. Моховая, д. 31, стр. А	1897
г. Санкт-Петербург, ул. Моховая, д. 31, стр. Б	1836
г. Санкт-Петербург, ул. Моховая, д. 32, стр. А	1828
г. Санкт-Петербург, ул. Моховая, д. 32, стр. Б	1858
г. Санкт-Петербург, ул. Моховая, д. 32, стр. В	1858
г. Санкт-Петербург, ул. Моховая, д. 32, стр. Г	1858
г. Санкт-Петербург, ул. Моховая, д. 36, стр. А	1902
г. Санкт-Петербург, ул. Моховая, д. 37, стр. А	1798
г. Санкт-Петербург, ул. Моховая, д. 39, стр. А	1822
г. Санкт-Петербург, ул. Моховая, д. 41, стр. Б	1823
г. Санкт-Петербург, ул. Моховая, д. 42, стр. А	1842
г. Санкт-Петербург, ул. Моховая, д. 43, стр. А	1858
г. Санкт-Петербург, ул. Моховая, д. 44, стр. А	1843
г. Санкт-Петербург, ул. Моховая, д. 44, стр. Б	1858
г. Санкт-Петербург, ул. Моховая, д. 44, стр. В	1858
г. Санкт-Петербург, ул. Моховая, д. 45, стр. А	1822
г. Санкт-Петербург, ул. Моховая, д. 46, стр. Б	1777
г. Санкт-Петербург, пер. Мошков, д. 5, к. А	1930
г. Санкт-Петербург, пер. Мошков, д. 5, к. Б	1930
г. Санкт-Петербург, пр-кт. Невский, д. 6, стр. А	1885
г. Санкт-Петербург, пр-кт. Невский, д. 20/44, стр. А	1858
г. Санкт-Петербург, пр-кт. Невский, д. 32,34, стр. А	1860
г. Санкт-Петербург, пр-кт. Невский, д. 40,42, стр. А	1803
г. Санкт-Петербург, пр-кт. Невский, д. 60, стр. А	1856
г. Санкт-Петербург, пр-кт. Невский, д. 72, стр. А	1878
г. Санкт-Петербург, пр-кт. Невский, д. 84,86, стр. Б	1862
г. Санкт-Петербург, пр-кт. Невский, д. 90,92, стр. А	1898
г. Санкт-Петербург, пр-кт. Невский, д. 90,92, стр. Б	1898
г. Санкт-Петербург, пр-кт. Невский, д. 100, стр. А	1840
г. Санкт-Петербург, пр-кт. Невский, д. 102, стр. А	1877
г. Санкт-Петербург, пр-кт. Невский, д. 102, стр. Ж	1899
г. Санкт-Петербург, пр-кт. Невский, д. 102, стр. М	1899
г. Санкт-Петербург, пр-кт. Невский, д. 104, стр. А	1902
г. Санкт-Петербург, пр-кт. Невский, д. 106, стр. А	1837
г. Санкт-Петербург, пр-кт. Невский, д. 106, стр. Ж	1837
г. Санкт-Петербург, пр-кт. Невский, д. 108, стр. А	1823
г. Санкт-Петербург, пр-кт. Невский, д. 108, стр. В	1823
г. Санкт-Петербург, пр-кт. Невский, д. 110, лит. А	Не заполнено
г. Санкт-Петербург, пр-кт. Невский, д. 110, стр. В	1916
г. Санкт-Петербург, пр-кт. Невский, д. 112, стр. А	1866
г. Санкт-Петербург, ул. Оружейника Федорова, д. 5, стр. А	1830
г. Санкт-Петербург, ул. Оружейника Федорова, д. 15, стр. А	1871
г. Санкт-Петербург, ул. Пестеля, д. 1/12, стр. А	1952
г. Санкт-Петербург, ул. Пестеля, д. 5, стр. А	1916
г. Санкт-Петербург, ул. Пестеля, д. 7, стр. А	1911
г. Санкт-Петербург, ул. Пестеля, д. 8/36, стр. А	1876
г. Санкт-Петербург, ул. Пестеля, д. 8/36, стр. Б	1876
г. Санкт-Петербург, ул. Пестеля, д. 9, стр. В	1867
г. Санкт-Петербург, ул. Пестеля, д. 9, стр. Г	1916
г. Санкт-Петербург, ул. Пестеля, д. 13,15, стр. А	1889
г. Санкт-Петербург, ул. Пестеля, д. 13,15, стр. Б	1889
г. Санкт-Петербург, ул. Пестеля, д. 14, стр. А	1798
г. Санкт-Петербург, ул. Пестеля, д. 17/25, стр. А	1870
г. Санкт-Петербург, ул. Пестеля, д. 19, стр. А	1839
г. Санкт-Петербург, ул. Пестеля, д. 23, стр. А	1916
г. Санкт-Петербург, ул. Пестеля, д. 25, стр. А	1828
г. Санкт-Петербург, наб. Реки Мойки, д. 1/8, к. А	1828
г. Санкт-Петербург, наб. Реки Мойки, д. 8, к. А	1849
г. Санкт-Петербург, наб. Реки Мойки, д. 10, к. А	1840
г. Санкт-Петербург, наб. Реки Мойки, д. 10, к. Б	1840
г. Санкт-Петербург, наб. Реки Мойки, д. 14, к. Б	1845
г. Санкт-Петербург, наб. Реки Мойки, д. 16, к. А	1798
г. Санкт-Петербург, наб. Реки Мойки, д. 18, к. Б	1827
г. Санкт-Петербург, наб. Реки Мойки, д. 25, к. А	1798
г. Санкт-Петербург, наб. Реки Мойки, д. 27, к. А	1798
г. Санкт-Петербург, наб. Реки Мойки, д. 28, к. А	1846
г. Санкт-Петербург, наб. Реки Мойки, д. 28, к. Б	1861
г. Санкт-Петербург, наб. Реки Мойки, д. 30, к. А	1901
г. Санкт-Петербург, наб. Реки Мойки, д. 31, к. А	1914
г. Санкт-Петербург, наб. Реки Мойки, д. 32, к. А	1861
г. Санкт-Петербург, наб. Реки Мойки, д. 40, к. А	1870
г. Санкт-Петербург, наб. Реки Мойки, д. 42, к. А	1870
г. Санкт-Петербург, наб. Реки Фонтанки, д. 5/2, стр. А	1798
г. Санкт-Петербург, наб. Реки Фонтанки, д. 8, стр. А	1878
г. Санкт-Петербург, наб. Реки Фонтанки, д. 14, стр. А	1846
г. Санкт-Петербург, наб. Реки Фонтанки, д. 18, стр. А	1822
г. Санкт-Петербург, наб. Реки Фонтанки, д. 18, стр. Б	1822
г. Санкт-Петербург, наб. Реки Фонтанки, д. 18, стр. Г	1832
г. Санкт-Петербург, наб. Реки Фонтанки, д. 18, стр. Е	1822
г. Санкт-Петербург, наб. Реки Фонтанки, д. 22, стр. Б	1917
г. Санкт-Петербург, наб. Реки Фонтанки, д. 24, стр. А	1808
г. Санкт-Петербург, наб. Реки Фонтанки, д. 24, стр. Б	1874
г. Санкт-Петербург, наб. Реки Фонтанки, д. 24, стр. В	1874
г. Санкт-Петербург, наб. Реки Фонтанки, д. 24, стр. Е	1881
г. Санкт-Петербург, наб. Реки Фонтанки, д. 26, стр. А	1823
г. Санкт-Петербург, наб. Реки Фонтанки, д. 26, стр. В	1823
г. Санкт-Петербург, наб. Реки Фонтанки, д. 28, стр. А	1831
г. Санкт-Петербург, наб. Реки Фонтанки, д. 29/66, стр. А	1806
г. Санкт-Петербург, наб. Реки Фонтанки, д. 30, стр. А	1798
г. Санкт-Петербург, наб. Реки Фонтанки, д. 32/1, стр. А	1850
г. Санкт-Петербург, наб. Реки Фонтанки, д. 38, стр. А	1847
г. Санкт-Петербург, наб. Реки Фонтанки, д. 38, стр. Б	1864
г. Санкт-Петербург, наб. Реки Фонтанки, д. 38, стр. Д	1847
г. Санкт-Петербург, наб. Реки Фонтанки, д. 40/68, стр. А	1839
г. Санкт-Петербург, наб. Реки Фонтанки, д. 73, стр. А,Б,В,Г	Не заполнено
г. Санкт-Петербург, наб. Робеспьера, д. 28, стр. Б	1916
г. Санкт-Петербург, ул. Рылеева, д. 1/9, стр. А	1839
г. Санкт-Петербург, ул. Рылеева, д. 2/6, стр. А	1852
г. Санкт-Петербург, ул. Рылеева, д. 3, лит. А	Не заполнено
г. Санкт-Петербург, ул. Рылеева, д. 5, стр. Г	1914
г. Санкт-Петербург, ул. Рылеева, д. 6, стр. А	1877
г. Санкт-Петербург, ул. Рылеева, д. 8, стр. А	1896
г. Санкт-Петербург, ул. Рылеева, д. 10, стр. А	1881
г. Санкт-Петербург, ул. Рылеева, д. 11, стр. Б	1916
г. Санкт-Петербург, ул. Рылеева, д. 15, стр. А	1873
г. Санкт-Петербург, ул. Рылеева, д. 17,19, стр. А	1902
г. Санкт-Петербург, ул. Рылеева, д. 25, стр. А	1916
г. Санкт-Петербург, ул. Садовая, д. 8/7, стр. Б	1918
г. Санкт-Петербург, ул. Садовая, д. 14/52, стр. А	1798
г. Санкт-Петербург, ул. Садовая, д. 22, стр. А	Не заполнено
г. Санкт-Петербург, ул. Садовая, д. 29, стр. Б,В	Не заполнено
г. Санкт-Петербург, пер. Саперный, д. 1, стр. А	1896
г. Санкт-Петербург, пер. Саперный, д. 3, стр. А	1857
